y_socm_A1_par_p_y:z,y_socm_A1_par_p_y:x,y_socm_A1_par_p_z:x,y_socm_A1_par_d_xy:yz,y_socm_A1_par_d_xy:xz,y_socm_A1_par_d_xy:x2-y2,y_socm_A1_par_d_yz:z2-r2,y_socm_A1_par_d_yz:xz,y_socm_A1_par_d_yz:x2-y2,y_socm_A1_par_d_z2-r2:xz,y_socm_A1_par_d_xz:x2-y2,y_socm_A1_perp_p_y:z,y_socm_A1_perp_p_y:x,y_socm_A1_perp_p_z:x,y_socm_A1_perp_d_xy:yz,y_socm_A1_perp_d_xy:xz,y_socm_A1_perp_d_xy:x2-y2,y_socm_A1_perp_d_yz:z2-r2,y_socm_A1_perp_d_yz:xz,y_socm_A1_perp_d_yz:x2-y2,y_socm_A1_perp_d_z2-r2:xz,y_socm_A1_perp_d_xz:x2-y2,y_socm_A2_par_p_y:z,y_socm_A2_par_p_y:x,y_socm_A2_par_p_z:x,y_socm_A2_par_d_xy:yz,y_socm_A2_par_d_xy:xz,y_socm_A2_par_d_xy:x2-y2,y_socm_A2_par_d_yz:z2-r2,y_socm_A2_par_d_yz:xz,y_socm_A2_par_d_yz:x2-y2,y_socm_A2_par_d_z2-r2:xz,y_socm_A2_par_d_xz:x2-y2,y_socm_A2_perp_p_y:z,y_socm_A2_perp_p_y:x,y_socm_A2_perp_p_z:x,y_socm_A2_perp_d_xy:yz,y_socm_A2_perp_d_xy:xz,y_socm_A2_perp_d_xy:x2-y2,y_socm_A2_perp_d_yz:z2-r2,y_socm_A2_perp_d_yz:xz,y_socm_A2_perp_d_yz:x2-y2,y_socm_A2_perp_d_z2-r2:xz,y_socm_A2_perp_d_xz:x2-y2
-0.0015872,-0.0009673,-0.0015731,-0.0017664,-0.0019934,-0.0072073,-0.00245,-0.0053539,-0.0010925,-0.0037467,-0.0013621,-0.0016829,-0.0009687,-0.0015476,-0.0006965,-0.0008262,-0.0066073,0.0004714,-0.0027895,-0.0007328,0.0005386,-0.0009278,-0.0067955,-0.0045248,-0.0066646,-0.0216766,-0.0228121,-0.1129455,-0.0719007,-0.0290873,-0.0269953,-0.0643552,-0.0327468,-0.006756,-0.0044097,-0.0066976,-0.033794,-0.0326545,-0.1372619,-0.0838652,-0.0197678,-0.0339791,-0.0850801,-0.032216
-0.0214928,-0.0101681,-0.0208366,-0.0191266,-0.0282388,-0.0753027,-0.039386,-0.0401188,-0.0179958,-0.0555987,-0.0123868,-0.021491,-0.0084653,-0.0197196,-0.0124667,-0.0196688,-0.0818938,-0.0468981,-0.0199761,-0.018646,-0.0593556,-0.0100231,-0.0065642,-0.0052347,-0.006602,-0.0273807,-0.0280821,-0.1727595,-0.0812272,-0.0489797,-0.032445,-0.081938,-0.0338882,-0.0062088,-0.0042343,-0.0068732,-0.0175667,-0.0305745,-0.2232376,-0.0653283,-0.0382662,-0.0236461,-0.1053557,-0.0176971
-0.0254995,-0.0150431,-0.0247981,-0.0205353,-0.0274833,-0.0732883,-0.0360647,-0.0460749,-0.0242992,-0.0437214,-0.0216374,-0.026325,-0.0153664,-0.0251581,-0.0192102,-0.026185,-0.074267,-0.04609,-0.0430337,-0.025243,-0.0537411,-0.022744,-0.0088648,-0.0077246,-0.008428,-0.0316972,-0.0303474,-0.1766806,-0.0823316,-0.0591313,-0.0307995,-0.0902417,-0.0372997,-0.0079521,-0.0070701,-0.0075817,-0.0381178,-0.0304663,-0.2141084,-0.069291,-0.0578185,-0.0225933,-0.081821,-0.0354691
-0.0269647,-0.0105164,-0.026927,-0.0189309,-0.0166859,-0.066394,-0.0473158,-0.0422544,-0.0207951,-0.0388693,-0.0263477,-0.0263695,-0.0091037,-0.0265364,-0.0168186,-0.0185056,-0.0744862,-0.0476315,-0.0219199,-0.0175977,-0.0508837,-0.0161076,-0.0058809,-0.0046662,-0.0059052,-0.0402303,-0.0306795,-0.1735173,-0.0726512,-0.0507259,-0.032447,-0.0878734,-0.0323977,-0.0056291,-0.003576,-0.0057614,-0.0218643,-0.0271193,-0.2318602,-0.0773824,-0.0308791,-0.0253459,-0.0900346,-0.0213654
-0.0014547,-0.0007614,-0.0014808,-0.0020811,-0.001176,-0.0073314,-0.0025667,-0.0044505,-0.001186,-0.0065787,-0.0016635,-0.0012595,-0.0003426,-0.0012861,-0.0002534,-0.0009281,-0.0057794,0.0005127,-0.0009149,-0.0004928,-0.0018233,-0.0002975,-0.0066033,-0.0046734,-0.0062827,-0.0196452,-0.0293742,-0.1144224,-0.0657632,-0.0304225,-0.0229771,-0.0562551,-0.0284588,-0.0065639,-0.0041766,-0.0064403,-0.028644,-0.0268869,-0.1370495,-0.0785376,-0.0143724,-0.0290604,-0.0801899,-0.0259357
-0.0246511,-0.0103793,-0.0253691,-0.0240178,-0.0209855,-0.0673901,-0.0536968,-0.0485717,-0.0188645,-0.0486481,-0.0214515,-0.024631,-0.0106457,-0.0257159,-0.0150329,-0.0196004,-0.0784809,-0.0529762,-0.0358597,-0.0209152,-0.055478,-0.0162177,-0.0058945,-0.0061358,-0.0060197,-0.0300555,-0.030354,-0.1672613,-0.0560455,-0.0574457,-0.0297134,-0.078302,-0.031541,-0.0058293,-0.0052201,-0.0060723,-0.020537,-0.0305198,-0.223023,-0.0598667,-0.0455349,-0.026044,-0.0844516,-0.0206066
-0.0288426,-0.0116679,-0.0290457,-0.0193243,-0.0280847,-0.0687169,-0.0395983,-0.0382627,-0.0173588,-0.0506569,-0.0162021,-0.0287598,-0.0108995,-0.0287582,-0.0181645,-0.0208199,-0.0688148,-0.0458156,-0.024254,-0.0184288,-0.0494639,-0.0205419,-0.0059866,-0.004395,-0.0060239,-0.0310246,-0.0282947,-0.1733492,-0.0916486,-0.0452987,-0.0308105,-0.0879764,-0.0357883,-0.0054659,-0.0035038,-0.0054973,-0.0300373,-0.0290251,-0.2113384,-0.0732443,-0.0413575,-0.0273725,-0.079475,-0.0369188
-0.0238645,-0.017629,-0.0271621,-0.0154882,-0.0280825,-0.0725419,-0.0629341,-0.0390102,-0.026567,-0.0457599,-0.0163041,-0.0267296,-0.0190047,-0.0279629,-0.0187447,-0.0199533,-0.0624871,-0.0449601,-0.0427282,-0.0193689,-0.0491977,-0.0200621,-0.009293,-0.0075434,-0.0086116,-0.0352069,-0.0115001,-0.1274552,-0.0539784,-0.0354187,-0.0130101,-0.0637945,-0.042843,-0.0078902,-0.0080493,-0.0074833,-0.0405556,-0.0434673,-0.1420842,-0.069057,-0.0324243,-0.0400742,-0.069142,-0.0435398
-0.0016598,-0.001022,-0.0015651,-0.0018237,-0.0015,-0.006785,-0.0020006,-0.0030102,-0.0009806,-0.0032893,-0.0017206,-0.0016341,-0.0010082,-0.0014928,-0.0005637,-0.0009722,-0.0063626,0.0006598,-0.0024636,-0.0004898,-0.0006615,-0.000787,-0.0068819,-0.0043856,-0.006865,-0.0288885,-0.0244312,-0.118603,-0.0737971,-0.0289247,-0.0294907,-0.0627416,-0.0285635,-0.0069583,-0.0043406,-0.0069955,-0.0309138,-0.0332484,-0.1361728,-0.0874807,-0.0215116,-0.0303949,-0.0849876,-0.0334915
-0.0327034,-0.0216005,-0.0326497,-0.0237275,-0.0168708,-0.0616295,-0.0538363,-0.0336969,-0.0215328,-0.0459112,-0.0225402,-0.0335837,-0.0222796,-0.0322437,-0.0188469,-0.0174252,-0.0567642,-0.0477629,-0.0392439,-0.0182095,-0.0357693,-0.0182081,-0.008184,-0.0069239,-0.0090144,-0.0194283,-0.0262971,-0.1493853,-0.0721133,-0.0327072,-0.0236622,-0.0658985,-0.0247453,-0.00933,-0.0090601,-0.0084035,-0.0349366,-0.0306406,-0.1675754,-0.0837036,-0.0266822,-0.0380059,-0.0828384,-0.029929
-0.0248641,-0.0100586,-0.023451,-0.0132036,-0.0206079,-0.0709544,-0.0569069,-0.043716,-0.0280882,-0.0602639,-0.0166218,-0.0244466,-0.0087892,-0.0221282,-0.0116013,-0.018889,-0.0842738,-0.059805,-0.0194809,-0.0185773,-0.0700585,-0.0108668,-0.0065495,-0.0057936,-0.0068788,-0.0231414,-0.0342748,-0.1536983,-0.060283,-0.0490325,-0.0318219,-0.0844403,-0.0299137,-0.0063503,-0.0044117,-0.0074028,-0.0132965,-0.0236357,-0.2117833,-0.0566501,-0.0411934,-0.0241819,-0.09799,-0.018243
-0.0253095,-0.0145735,-0.0247117,-0.0259236,-0.0220519,-0.0744368,-0.0250027,-0.0574091,-0.0198085,-0.0404522,-0.0242636,-0.0262919,-0.0151361,-0.026413,-0.0259998,-0.0232971,-0.07378,-0.0459971,-0.0450995,-0.0229243,-0.0456986,-0.0236663,-0.0089361,-0.00801,-0.0083528,-0.0272381,-0.0344685,-0.1553311,-0.1108077,-0.0526135,-0.0458627,-0.0975178,-0.0316621,-0.0075487,-0.0071958,-0.0074757,-0.0282664,-0.0338843,-0.2156657,-0.071667,-0.0556889,-0.0366407,-0.0692968,-0.0335269
-0.025474,-0.0115954,-0.0232687,-0.0171512,-0.0225341,-0.0693917,-0.0535609,-0.0299552,-0.0193204,-0.0521402,-0.0155804,-0.0247331,-0.009705,-0.0226913,-0.0162328,-0.0148625,-0.0573949,-0.0508169,-0.0203457,-0.0150197,-0.0499849,-0.0150961,-0.0076048,-0.0056815,-0.007483,-0.0219612,-0.0143585,-0.1216721,-0.0504644,-0.0328345,-0.0268555,-0.064417,-0.0231208,-0.0065516,-0.0046045,-0.0065323,-0.0249825,-0.030063,-0.1381439,-0.0645484,-0.0121106,-0.0269568,-0.0648074,-0.028556
-0.0222103,-0.0094276,-0.0218604,-0.026246,-0.0302036,-0.0697715,-0.0360021,-0.0513604,-0.0187537,-0.044576,-0.016469,-0.0222207,-0.0088177,-0.0214354,-0.0229559,-0.0208647,-0.0763532,-0.041728,-0.0350628,-0.0189431,-0.0504255,-0.0198216,-0.0064049,-0.0056238,-0.0061481,-0.0301496,-0.028632,-0.1728122,-0.0840794,-0.0616196,-0.0372229,-0.0579195,-0.0344051,-0.0061219,-0.0044465,-0.0059365,-0.0254043,-0.0287383,-0.2194441,-0.0758941,-0.0417764,-0.0267607,-0.0635036,-0.024824
-0.0010874,-0.0008438,-0.001511,-0.0014587,-2.16e-05,-0.0065934,0.0003356,-0.0048621,-0.0012981,-0.0095157,-0.0029855,-0.0009831,-0.0002264,-0.000895,-0.0008464,-0.0006321,-0.0060507,-9.62e-05,-0.0009747,-0.0009247,-8.03e-05,-0.0006483,-0.0066859,-0.0043151,-0.0061973,-0.0360269,-0.0319448,-0.1103579,-0.0819371,-0.0346064,-0.023962,-0.0380929,-0.0104087,-0.006563,-0.0038511,-0.0064806,-0.0251071,-0.0263287,-0.1571266,-0.081915,-0.0121715,-0.0247826,-0.0816039,-0.0256079
-0.0013234,-0.0007849,-0.0013429,-0.0008709,-0.0011736,-0.0068663,-0.0056519,-0.0044006,-0.0013227,-0.0034328,-0.0016322,-0.0009279,-0.0003589,-0.0011558,-0.0009839,-0.0001963,-0.0059865,-0.0010387,-0.0012002,-0.0007101,-0.0002036,-0.0003088,-0.0064973,-0.0043834,-0.0066597,-0.0329582,-0.0248964,-0.1145459,-0.0638814,-0.029007,-0.0236313,-0.0654385,-0.0193455,-0.0065795,-0.0040549,-0.0065789,-0.0260041,-0.0311591,-0.1451644,-0.0817092,-0.0195999,-0.0282801,-0.0818692,-0.0291691
-0.0017578,-0.0008485,-0.00137,-0.000785,-0.0020417,-0.007237,-0.0089379,-0.0050057,-0.0024835,0.000189,-0.0010733,-0.0011947,-0.0003238,-0.0012809,-0.0009475,-0.0004486,-0.0057787,-0.0015921,-0.0010594,-0.0005675,-0.0004707,-0.0008076,-0.0059279,-0.0040768,-0.0063616,-0.030702,-0.0277303,-0.1112352,-0.0472857,-0.0299109,-0.0149962,-0.0824733,-0.026183,-0.0061997,-0.0037026,-0.0062336,-0.0263764,-0.0276092,-0.1429609,-0.0830878,-0.0146895,-0.027827,-0.0839441,-0.026291
-0.0015317,-0.0008428,-0.0009872,-0.0004326,-0.0010275,-0.0065048,-0.0093704,-0.0051515,-0.002801,0.0003012,-0.0011906,-0.0009104,-0.0001999,-0.0008959,-0.0008253,-0.0009112,-0.0061878,-0.0003357,-0.0007401,-0.0007602,-0.0002666,-0.00096,-0.0062111,-0.0043508,-0.006624,-0.0312799,-0.0378066,-0.1091566,-0.0387513,-0.0347782,-0.0097619,-0.0829217,-0.0235956,-0.0064619,-0.0037932,-0.0064594,-0.0250108,-0.0243757,-0.1628958,-0.0820658,-0.0115178,-0.024776,-0.0818545,-0.0244595
-0.0015674,-0.0009938,-0.0021386,-0.0021966,0.0010113,-0.0071017,0.0016977,-0.0048526,-0.0007221,-0.007548,-0.0033657,-0.0014561,-0.0006732,-0.0018326,-0.0004257,4.55e-05,-0.0065657,0.0015891,-0.0034442,-0.0003659,8.24e-05,5.27e-05,-0.0074363,-0.0051521,-0.0067168,-0.0184078,-0.0422179,-0.11713,-0.0757988,-0.0301981,-0.0289661,-0.0462958,-0.0101691,-0.007315,-0.0051819,-0.0068156,-0.0323881,-0.0377611,-0.1297361,-0.0796294,-0.0206508,-0.031914,-0.0757472,-0.0381144
-0.0016482,-0.000756,-0.0015055,-0.0005251,-0.0014673,-0.0066305,-0.0093352,-0.0061526,-0.0030471,0.001226,-0.0017242,-0.0011681,-0.0004212,-0.0013778,-0.0008911,-0.0004015,-0.0063361,0.0005184,-0.0021047,-0.0007492,-0.0004129,-0.0004953,-0.0061923,-0.0045056,-0.0064368,-0.0322803,-0.0369934,-0.1143887,-0.0414576,-0.0356455,-0.0115905,-0.0783365,-0.0240796,-0.0063565,-0.0040129,-0.006102,-0.0276872,-0.0316855,-0.1475527,-0.0805316,-0.0153076,-0.0274566,-0.0781104,-0.0319275
-0.001395,-0.0007178,-0.0014732,-0.0025642,-0.0013263,-0.0072347,-0.00212,-0.0043387,-0.0008821,-0.0066028,-0.0017711,-0.001218,-0.0003568,-0.0012484,-0.0001473,-0.0008804,-0.0057524,0.0005131,-0.000889,-0.0004927,-0.0019661,-0.0003875,-0.0066919,-0.0045514,-0.006449,-0.0168991,-0.0274878,-0.1156496,-0.0671792,-0.0300006,-0.0279985,-0.0548528,-0.0311402,-0.0066493,-0.0041401,-0.0066917,-0.029466,-0.0272161,-0.1346259,-0.0788489,-0.0155692,-0.0307398,-0.0811805,-0.0259523
-0.0013331,-0.000758,-0.0016454,-0.0033578,-0.0013382,-0.006616,-0.0001719,-0.0039376,-0.0005743,-0.0075015,-0.0016205,-0.0013016,-0.0004919,-0.0014744,-0.0001013,-0.0010468,-0.0059839,-0.000122,-0.0020165,-0.0009374,-0.0031797,-0.0001588,-0.0062614,-0.0040773,-0.0057989,-0.0126445,-0.0250665,-0.1110991,-0.0799366,-0.0314415,-0.0330889,-0.0445035,-0.0403342,-0.0062344,-0.003736,-0.0062091,-0.0257457,-0.0268186,-0.1377591,-0.0843207,-0.0117973,-0.0274811,-0.0862707,-0.0231272
-0.0015712,-0.0009654,-0.0017241,-0.0024316,-0.0011475,-0.0072108,-0.001123,-0.0062599,-0.0008509,-0.0056551,-0.0015807,-0.0013307,-0.0003955,-0.0013788,-0.0004694,-0.0005395,-0.0066436,0.0008707,-0.0012038,-0.0003134,0.0005149,-0.000603,-0.007477,-0.0057603,-0.0072272,-0.0148006,-0.0274109,-0.1163518,-0.0650723,-0.0347152,-0.0262142,-0.0513003,-0.0263954,-0.0072934,-0.0049718,-0.0071889,-0.0292162,-0.0282042,-0.1377111,-0.0764761,-0.0121798,-0.0287227,-0.0749032,-0.0282842
-0.0259589,-0.0101869,-0.026094,-0.0269708,-0.0155471,-0.0698637,-0.0526776,-0.0350529,-0.0122341,-0.0568784,-0.022976,-0.0254561,-0.0094985,-0.0256386,-0.012876,-0.0144092,-0.0662178,-0.0599808,-0.0240521,-0.0144821,-0.0541718,-0.0138074,-0.0072121,-0.006472,-0.0072015,-0.011757,-0.0252095,-0.126835,-0.0563615,-0.0349303,-0.0310594,-0.0555173,-0.0206296,-0.0060145,-0.005513,-0.0059643,-0.0391922,-0.0342578,-0.0991661,-0.0617649,-0.0287296,-0.036606,-0.0629257,-0.0364971
-0.0015523,-0.0008164,-0.000954,9.3e-05,-0.0008967,-0.0066054,-0.0094547,-0.0039109,-0.0028757,-0.0017101,-0.0007752,-0.0009154,-0.0001992,-0.0008666,-0.0004856,-0.0010595,-0.0058624,-0.0001887,-0.0007861,-0.0006874,-0.0013744,-0.000806,-0.0063151,-0.0044074,-0.00658,-0.0302296,-0.0397599,-0.1099522,-0.034983,-0.0343495,-0.0105646,-0.0854916,-0.0227891,-0.006582,-0.0038791,-0.0064003,-0.0266441,-0.0235243,-0.1581023,-0.0829373,-0.0138589,-0.0237561,-0.0811598,-0.0262807
-0.0305914,-0.0144992,-0.0321489,-0.0230457,-0.0155088,-0.0662222,-0.0452583,-0.0318172,-0.012187,-0.0514418,-0.0206187,-0.0297872,-0.0142518,-0.0315566,-0.0134354,-0.0135033,-0.0596751,-0.0463664,-0.0257542,-0.0139312,-0.0500738,-0.0136833,-0.007582,-0.0066229,-0.0074639,-0.0112098,-0.0258239,-0.1244699,-0.0534509,-0.0361016,-0.0330456,-0.0494298,-0.0244539,-0.0068146,-0.0059148,-0.0063007,-0.0345166,-0.03845,-0.1243435,-0.0565982,-0.0287777,-0.0348624,-0.0551789,-0.0389487
-0.0208909,-0.0137207,-0.0260029,-0.023866,-0.0157918,-0.0705694,-0.0634897,-0.0149425,-0.0091779,-0.0573519,-0.0193546,-0.0208579,-0.0134864,-0.0243672,-0.0152298,-0.0165999,-0.0824993,-0.0669634,-0.0161398,-0.0112727,-0.04593,-0.0154051,-0.0088829,-0.0069828,-0.0099425,-0.0108992,-0.02471,-0.1040587,-0.0855484,-0.0226104,-0.0278783,-0.0615887,-0.0208045,-0.0093937,-0.0074185,-0.009936,-0.0278309,-0.0241951,-0.0976922,-0.0878234,-0.0221199,-0.0231004,-0.0633376,-0.0227335
-0.0019887,-0.0005448,-0.0020833,-0.0020978,-0.0022217,-0.0070467,0.0009437,-0.0073528,-0.0007212,0.0005913,-0.0014197,-0.0020801,-0.0004328,-0.0021545,-0.0016089,-0.0015287,-0.0090075,0.0005223,-0.0017506,-0.0013223,0.0005819,-0.001977,-0.0047573,-0.0031378,-0.004738,-0.0356565,-0.0346923,-0.1645682,-0.107061,-0.0442088,-0.0402591,-0.1036507,-0.039517,-0.0046511,-0.0025577,-0.0046549,-0.0270942,-0.0272838,-0.2474855,-0.099152,-0.020386,-0.027266,-0.0996023,-0.0271687
-0.02206,-0.0125227,-0.0220479,-0.015461,-0.0247704,-0.0647326,-0.0519101,-0.0379823,-0.0192709,-0.0403278,-0.0130318,-0.0208721,-0.0098492,-0.0216601,-0.0148468,-0.0136215,-0.0630281,-0.0446238,-0.0243661,-0.0142589,-0.0480259,-0.0133613,-0.0091681,-0.0082991,-0.0081496,-0.0241572,-0.0117722,-0.1198772,-0.0433744,-0.0413444,-0.0206913,-0.0585602,-0.0287485,-0.0077123,-0.0069766,-0.0070124,-0.0268211,-0.0334415,-0.1593718,-0.0567246,-0.0205128,-0.0271261,-0.0559714,-0.0337483
-0.0021276,-0.0005835,-0.0022873,-0.0020999,-0.0021053,-0.0071165,0.0011251,-0.0072359,-0.0007517,5.38e-05,-0.0011964,-0.0022087,-0.0006021,-0.0022373,-0.0015188,-0.0016831,-0.0089466,0.0001561,-0.0027628,-0.0014853,0.0007089,-0.0018911,-0.004876,-0.0032674,-0.0048319,-0.0345675,-0.0353332,-0.1650583,-0.1092746,-0.0437904,-0.0400009,-0.0979236,-0.0401331,-0.0048667,-0.0028221,-0.0049024,-0.0254513,-0.02684,-0.2466928,-0.0957565,-0.0270808,-0.0257137,-0.1010553,-0.0260568
-0.0191394,-0.0096386,-0.0193465,-0.017818,-0.0147082,-0.0578226,-0.0416586,-0.0379793,-0.018571,-0.0563588,-0.0246598,-0.0184092,-0.0067038,-0.0184509,-0.0149078,-0.0151355,-0.0584661,-0.0500492,-0.0149789,-0.014625,-0.0498197,-0.015002,-0.0072781,-0.0063566,-0.0075435,-0.0311957,-0.0266921,-0.1128654,-0.0606732,-0.0427992,-0.0222984,-0.0455931,-0.0116288,-0.006325,-0.0043365,-0.0064034,-0.0251456,-0.0238686,-0.160478,-0.0601163,-0.0094083,-0.024739,-0.0589717,-0.0236234
-0.025373,-0.0150318,-0.024042,-0.0246433,-0.0239398,-0.0728658,-0.033333,-0.0473342,-0.021734,-0.0449489,-0.0235243,-0.0258493,-0.0154291,-0.0246794,-0.0246341,-0.024564,-0.0753836,-0.0386801,-0.0429828,-0.0221507,-0.0565754,-0.0199311,-0.0083893,-0.007614,-0.0078801,-0.0409818,-0.0315713,-0.1581791,-0.0831587,-0.0582947,-0.0347684,-0.0772543,-0.0406357,-0.0078354,-0.0071876,-0.0076277,-0.0267674,-0.0357524,-0.2107054,-0.0739285,-0.0637338,-0.0314546,-0.0785465,-0.0306265
-0.025879,-0.0119699,-0.0262002,-0.0153106,-0.0162296,-0.0631663,-0.0593368,-0.0294299,-0.0218794,-0.0511697,-0.0205167,-0.025026,-0.0113202,-0.0259682,-0.011527,-0.0150524,-0.0632577,-0.0498107,-0.0245458,-0.0160839,-0.0556181,-0.013899,-0.0077412,-0.0056404,-0.0075203,-0.0257003,-0.034791,-0.1272156,-0.0486389,-0.0249542,-0.0180663,-0.0618418,-0.0221926,-0.0069568,-0.0052775,-0.0068699,-0.0255405,-0.0390119,-0.1269766,-0.0654419,-0.0221751,-0.0304109,-0.0765689,-0.0335807
-0.0229482,-0.0097123,-0.0236518,-0.018633,-0.0195196,-0.0692071,-0.0475205,-0.0473716,-0.0197189,-0.0458226,-0.0255117,-0.0232622,-0.0100058,-0.0246036,-0.0151097,-0.0240931,-0.0756163,-0.0427927,-0.0367682,-0.0203058,-0.0443321,-0.0188295,-0.0068891,-0.0054876,-0.0065029,-0.035956,-0.0274845,-0.172441,-0.0694106,-0.0495781,-0.0311012,-0.0806264,-0.0298368,-0.0064202,-0.0047566,-0.0062781,-0.026953,-0.0353595,-0.2111553,-0.0688227,-0.0400673,-0.0344796,-0.0853673,-0.0245207
-0.001087,-0.0011094,-0.0016964,-0.00119,4.69e-05,-0.0065306,0.0017571,-0.0059334,-0.0013727,-0.0089057,-0.0029196,-0.0009511,-0.0002732,-0.0008467,-0.0006886,-0.0004348,-0.0068326,0.0011411,-0.0011915,-0.0008318,0.0010982,-0.0006177,-0.0077149,-0.0052562,-0.0071695,-0.0326995,-0.0330486,-0.1115673,-0.0786315,-0.0364128,-0.024572,-0.0353426,-0.0092374,-0.0075037,-0.0046766,-0.0074282,-0.0252993,-0.0263259,-0.1537143,-0.0803752,-0.0109599,-0.0264837,-0.0798031,-0.027093
-0.0230569,-0.0137287,-0.0219122,-0.0238863,-0.0181566,-0.0638069,-0.0390639,-0.037153,-0.0159415,-0.0542725,-0.0219075,-0.0235712,-0.0144509,-0.0230805,-0.0179807,-0.0177784,-0.061297,-0.0443245,-0.0310383,-0.0177106,-0.0423135,-0.0182559,-0.0072693,-0.0061458,-0.0076929,-0.0126423,-0.0272756,-0.1127086,-0.0738015,-0.0360588,-0.0343012,-0.0529243,-0.0231182,-0.006569,-0.0060019,-0.0067177,-0.0353171,-0.0328275,-0.1528653,-0.0720705,-0.0225712,-0.0357848,-0.0726043,-0.0330022
-0.0020837,-0.0005555,-0.0015927,-0.0007959,-0.0008009,-0.0074615,0.0010159,-0.0068071,-0.0016038,-0.000334,-0.0018727,-0.0022895,-0.0011437,-0.0020797,-0.0022127,-0.0012622,-0.0094881,0.0012329,-0.0076253,-0.0013535,-0.0005032,-0.0011159,-0.0052963,-0.0033943,-0.0052004,-0.050242,-0.0311987,-0.1491397,-0.0962,-0.0432871,-0.0370928,-0.1161738,-0.044698,-0.005476,-0.0033928,-0.0054722,-0.027152,-0.0323411,-0.2322537,-0.0997947,-0.0622313,-0.0253736,-0.0914195,-0.0244921
-0.0019641,-0.0008627,-0.0017968,-0.0010996,-0.0029021,-0.006437,-0.0086578,-0.0035405,-0.001849,-0.0016982,-1.14e-05,-0.0015063,-0.0006681,-0.0019048,-0.0006477,-0.0003718,-0.005898,-0.0006805,-0.0025848,-0.0006124,-0.0018262,-0.000298,-0.0057474,-0.0035985,-0.005752,-0.0256054,-0.0190188,-0.1106473,-0.042531,-0.0299237,-0.0356725,-0.0781766,-0.0351596,-0.0060231,-0.0035415,-0.005693,-0.0277766,-0.0340369,-0.1338597,-0.0839975,-0.0185708,-0.0285171,-0.0804885,-0.0335395
-0.0015585,-0.0004387,-0.0010771,-0.0033027,-0.0015183,-0.0071811,0.0032866,-0.0097414,-0.0017227,0.0037733,-0.0022038,-0.0015031,-0.000495,-0.0013594,-0.0018318,-0.0014455,-0.0089674,0.0053834,-0.0011989,-0.0020236,0.0018859,-0.0017604,-0.0061321,-0.0041981,-0.0060456,-0.0258013,-0.0371996,-0.1668285,-0.0854334,-0.0432392,-0.0334911,-0.1171065,-0.0339406,-0.0060935,-0.0030577,-0.0059219,-0.0217335,-0.0254618,-0.2447398,-0.1008801,-0.0185817,-0.025447,-0.0966042,-0.0251479
-0.0016903,-0.0009481,-0.0015027,0.0003539,-0.0031777,-0.0083899,-0.0083681,-0.0065114,-0.003499,0.0029856,-8.01e-05,-0.0014202,-0.000862,-0.0014728,0.00012,0.0003211,-0.0069691,0.0026841,-0.0050289,5.25e-05,0.0023315,0.0001641,-0.0086752,-0.0071561,-0.0090702,-0.035731,-0.0145068,-0.1181612,-0.0401679,-0.032565,-0.0114735,-0.0790092,-0.0337906,-0.0087478,-0.0070475,-0.0085922,-0.0372587,-0.0388886,-0.1320413,-0.0809643,-0.0239335,-0.037257,-0.0804277,-0.03899
-0.0012769,-0.0006414,-0.001134,-0.0008037,-0.0016363,-0.0063541,-0.0096123,-0.0060597,-0.0028785,0.0008259,-0.0014975,-0.0012034,-0.000586,-0.0011336,-0.0010204,-0.0011504,-0.0063076,-0.0001752,-0.0016533,-0.0010088,-0.0001199,-0.0011761,-0.0056312,-0.0038972,-0.0058993,-0.0332347,-0.0348605,-0.1085814,-0.0412408,-0.0353457,-0.0125269,-0.0845965,-0.0255425,-0.0057714,-0.0034649,-0.00577,-0.0280711,-0.0266684,-0.159772,-0.0839558,-0.0135247,-0.0280536,-0.0839595,-0.0268488
-0.0014433,-0.0009977,-0.0017401,-0.0029067,-0.001144,-0.0075763,0.0026533,-0.0063469,0.0003502,-0.0079311,-0.0025588,-0.0014425,-0.0008643,-0.0013419,-0.0002362,-0.0006806,-0.0068113,0.0019021,-0.0033636,0.0002115,0.0022733,-0.0006386,-0.0087684,-0.0064704,-0.0081348,-0.0098119,-0.029552,-0.1161671,-0.0796136,-0.0332136,-0.0349791,-0.0402539,-0.0213522,-0.0083423,-0.0060251,-0.0083456,-0.0372122,-0.0328808,-0.1342846,-0.0802191,-0.0187141,-0.0370533,-0.081885,-0.0327151
-0.0023606,-0.0011523,-0.0019212,-0.0020233,-0.0028494,-0.0071007,-0.002972,-0.0044728,-0.0001508,-0.0045519,-0.0014555,-0.0026594,-0.001259,-0.0021652,-0.000189,-0.0005662,-0.0061329,0.0007229,-0.0069805,-4.55e-05,0.0025743,-0.0004684,-0.0072971,-0.0054438,-0.0072083,-0.0225392,-0.0230684,-0.1298867,-0.0694152,-0.0249812,-0.032427,-0.0697584,-0.0214579,-0.0073993,-0.0061178,-0.0073829,-0.04188,-0.0342977,-0.1376417,-0.08686,-0.0281188,-0.0420814,-0.0903858,-0.0377679
